id,title,print_issn,e_issn,normalized_print,normalized_e,source_id,scopus_title,scopus_publisher,scopus_issn,scopus_eissn
463d1bc0-ddce-4f13-94f8-af1798b0d9ec,NEUROSCIENTIST,1073-8584,1089-4098,10738584,10894098,18059,Neuroscientist,SAGE Publications Inc.,10738584,10894098
40183dac-b996-4d18-827f-1b12e2262b85,NEW MEDIA & SOCIETY,1461-4448,1461-7315,14614448,14617315,16306,New Media and Society,SAGE Publications Ltd,14614448,14617315
f5904179-5cec-43a7-9dd6-2ad61564e1cc,NONPROFIT AND VOLUNTARY SECTOR QUARTERLY,0899-7640,1552-7395,08997640,15527395,13197,Nonprofit and Voluntary Sector Quarterly,SAGE Publications Inc.,08997640,15527395
ec277e2f-0daf-4b85-bf8d-aa82a4ceb23c,VETERINARY RESEARCH,0928-4249,1297-9716,09284249,12979716,19555,Veterinary Research,BioMed Central Ltd,09284249,12979716
ec5d1d1d-fda0-422b-aa7c-652ee980f1b8,ACS BIOMATERIALS SCIENCE & ENGINEERING,2373-9878,2373-9878,23739878,23739878,21100461927,ACS Biomaterials Science and Engineering,American Chemical Society,,23739878
a4996e1a-850a-457e-b8f3-a588437ea694,ORGANIZATION & ENVIRONMENT,1086-0266,1552-7417,10860266,15527417,29861,Organization and Environment,SAGE Publications Inc.,10860266,15527417
bbc2fb11-8354-460d-ba10-1a95473dc0f4,ORGANIZATIONAL RESEARCH METHODS,1094-4281,1552-7425,10944281,15527425,22330,Organizational Research Methods,SAGE Publications Inc.,10944281,15527425
30a7ef4a-c1a7-4773-9b07-003f2ad6b79f,OUTLOOK ON AGRICULTURE,0030-7270,2043-6866,00307270,20436866,33310,Outlook on Agriculture,SAGE Publications Inc.,00307270,20436866
af549709-4b6a-413d-ab73-272446b8fe0f,PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW,1088-8683,1532-7957,10888683,15327957,12812,Personality and Social Psychology Review,SAGE Publications Inc.,10888683,15327957
2d17685b-5417-4259-9d27-7be9c6f30624,PALLIATIVE MEDICINE,0269-2163,1477-030X,02692163,1477030X,16484,Palliative Medicine,SAGE Publications Ltd,02692163,1477030X
994bef30-8fb3-4977-953d-e9e8942e2dc9,PERSPECTIVES ON PSYCHOLOGICAL SCIENCE,1745-6916,1745-6924,17456916,17456924,19700182323,Perspectives on Psychological Science,SAGE Publications Inc.,17456916,17456924
dc0364b4-e626-4473-a3d3-c543b037a100,POLITICAL STUDIES REVIEW,1478-9299,1478-9302,14789299,14789302,4000149603,Political Studies Review,SAGE Publications Ltd,14789299,14789302
f1313728-46c2-44c2-9d69-42dd1cbbb02f,ADVANCES IN CANCER RESEARCH,0065-230X,2162-5557,0065230X,21625557,28690,Advances in Cancer Research,Academic Press Inc.,0065230X,21625557
f1996ee4-eb7b-45d8-9f58-dcb1e5aa7586,ADVANCES IN GENETICS,0065-2660,NA,00652660,no data,21656,Advances in Genetics,Academic Press Inc.,00652660,
f43442aa-e5b0-4d28-9f4d-f3c7186f0a4b,SOLAR RRL,2367-198X,2367-198X,2367198X,2367198X,21100977374,Solar RRL,Wiley-VCH Verlag,,2367198X
f4ea7ac1-b1ce-4740-9efa-567766230251,ADVANCES IN COMPUTERS,0065-2458,NA,00652458,no data,23080,Advances in Computers,Academic Press Inc.,00652458,
f9367211-5bea-4cbb-8390-bcdc348b1a31,AEOLIAN RESEARCH,1875-9637,2212-1684,18759637,22121684,18400156701,Aeolian Research,Elsevier B.V.,18759637,
f9afc55b-048e-4a36-a7b6-bf75aa09c066,RESPIROLOGY,1323-7799,1440-1843,13237799,14401843,19062,Respirology,John Wiley and Sons Inc,13237799,14401843
fab13c93-87d3-4677-9fef-df066f98f72d,ADVANCES IN INORGANIC CHEMISTRY,0898-8838,1557-8917,08988838,15578917,4400151603,Advances in Inorganic Chemistry,Academic Press Inc.,08988838,15578917
fd09a68f-6c0a-40bb-b0f1-eca5fd545c66,WORK AGING AND RETIREMENT,2054-4642,2054-4650,20544642,20544650,21100869398,"Work, Aging and Retirement",Oxford University Press,,20544650
00517ceb-8afa-4808-93a5-34e99784c1cb,PROGRESS IN HUMAN GEOGRAPHY,0309-1325,1477-0288,03091325,14770288,12442,Progress in Human Geography,SAGE Publications Ltd,03091325,14770288
04c2c17b-a56d-494f-b82f-67bf2d3da659,SCIENCE COMMUNICATION,1075-5470,1552-8545,10755470,15528545,17449,Science Communication,SAGE Publications Inc.,10755470,15528545
4154eb75-db80-48ce-9eb5-69b969396b67,PSYCHOLOGY OF WOMEN QUARTERLY,0361-6843,1471-6402,03616843,14716402,14035,Psychology of Women Quarterly,SAGE Publications Ltd,03616843,14716402
47c9f712-0129-4672-8c75-2299280bedaa,REVIEW OF GENERAL PSYCHOLOGY,1089-2680,1939-1552,10892680,19391552,14698,Review of General Psychology,American Psychological Association,10892680,19391552
48ae2132-89f7-4f54-a156-2068df87ab07,REVIEW OF RESEARCH IN EDUCATION,0091-732X,NA,0091732X,no data,16514,Review of Research in Education,SAGE Publications Inc.,0091732X,19351038
6ab8d1da-4fbd-4e5f-8fda-1cdc58744d75,REMEDIAL AND SPECIAL EDUCATION,0741-9325,1538-4756,07419325,15384756,22695,Remedial and Special Education,SAGE Publications Inc.,07419325,15384756
92b051fa-2fe3-4fd1-962c-6af870b50d35,PUBLIC UNDERSTANDING OF SCIENCE,0963-6625,1361-6609,09636625,13616609,22370,Public Understanding of Science,SAGE Publications Ltd,09636625,13616609
9941f4bd-1480-4a13-9f23-21088a56d3a7,PSYCHOLOGICAL SCIENCE,0956-7976,1467-9280,09567976,14679280,13468,Psychological Science,SAGE Publications Inc.,09567976,14679280
b7c4a2d0-a134-4788-9d52-59fac467fa3d,PSYCHOLOGICAL SCIENCE IN THE PUBLIC INTEREST,1529-1006,1539-6053,15291006,15396053,13969,Psychological Science in the Public Interest,SAGE Publications Inc.,15291006,21600031
cf32ab32-2744-48da-b087-0ff7367125d8,REVIEW OF PUBLIC PERSONNEL ADMINISTRATION,0734-371X,1552-759X,0734371X,1552759X,5600155055,Review of Public Personnel Administration,SAGE Publications Inc.,0734371X,1552759X
dd3158d3-847d-4780-b47f-34030b0be16c,RACE & CLASS,0306-3968,1741-3125,03063968,17413125,29502,Race and Class,SAGE Publications Ltd,03063968,17413125
fe883bbb-e70f-4ac3-9d4b-bb434f9d2a17,ACTA NEUROPSYCHIATRICA,1601-5215,1601-5215,16015215,16015215,17554,Acta Neuropsychiatrica,Cambridge University Press,09242708,16015215
063381d0-c39d-4c47-9962-be34d3411427,CANADIAN REVIEW OF SOCIOLOGY-REVUE CANADIENNE DE SOCIOLOGIE,1755-6171,1755-618X,17556171,1755618X,12000154533,Canadian Review of Sociology,John Wiley and Sons Inc,17556171,1755618X
06c4425a-23ff-4e0b-adc1-ed82f67da065,CHINESE JOURNAL OF COMMUNICATION,1754-4750,1754-4769,17544750,17544769,19700188307,Chinese Journal of Communication,Taylor and Francis Ltd.,17544750,17544769
fe5476d6-eab6-447f-acfa-75e9a6b1d975,AGRONOMY JOURNAL,0002-1962,1435-0645,00021962,14350645,15639,Agronomy Journal,John Wiley and Sons Inc,00021962,14350645
063f3560-68b0-4505-954a-f7dfd9452216,COMMUNICATIONS IN ANALYSIS AND GEOMETRY,1019-8385,1944-9992,10198385,19449992,25802,Communications in Analysis and Geometry,"International Press, Inc.",10198385,19449992
18234929-2778-4444-aab4-430bf9d6c70c,SCIENCE TECHNOLOGY & HUMAN VALUES,0162-2439,1552-8251,01622439,15528251,23715,Science Technology and Human Values,SAGE Publications Inc.,01622439,15528251
1e19edb3-1e92-44b6-a8dd-ac2b3a386bf4,SOCIETY AND MENTAL HEALTH,2156-8693,2156-8731,21568693,21568731,21100782431,Society and Mental Health,SAGE Publications Inc.,21568693,21568731
2618d984-70be-47bc-ab6e-26d6543790f7,SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE,1948-5506,1948-5514,19485506,19485514,19900193555,Social Psychological and Personality Science,Sage Periodicals Press,19485506,19485514
2b852e5d-7d79-4945-90a9-d42a04b00c7e,SOCIAL STUDIES OF SCIENCE,0306-3127,1460-3659,03063127,14603659,24377,Social Studies of Science,SAGE Publications Ltd,03063127,14603659
39051653-66eb-4017-ac6a-3e4c066e87df,STRUCTURAL HEALTH MONITORING-AN INTERNATIONAL JOURNAL,1475-9217,1741-3168,14759217,17413168,4700152204,Structural Health Monitoring,SAGE Publications Ltd,14759217,17413168
4326c924-ca05-4aea-a2f5-3de86677ec88,SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION,0038-0385,1469-8684,00380385,14698684,18130,Sociology,SAGE Publications Ltd,00380385,14698684
565fe945-7d22-4b17-9c68-547a87ab7e3c,SOCIOLOGICAL METHODOLOGY,0081-1750,NA,00811750,no data,18090,Sociological Methodology,SAGE Publications Ltd,00811750,14679531
77cb18c4-d441-4c0a-ab04-870830448a1e,SOCIOLOGY OF EDUCATION,0038-0407,1939-8573,00380407,19398573,13358,Sociology of Education,SAGE Publications Inc.,00380407,19398573
79e40e2d-aec0-4f8c-9406-0bf1937b5079,SOCIOLOGY OF RACE AND ETHNICITY,2332-6492,2332-6505,23326492,23326505,21101097039,Sociology of Race and Ethnicity,SAGE Publications Inc.,23326492,23326506
834d76bf-1176-49b9-b86a-1d10a3cacb27,SPORTS HEALTH-A MULTIDISCIPLINARY APPROACH,1941-7381,1941-0921,19417381,19410921,19900193557,Sports Health,SAGE Publications Inc.,19417381,19410921
981c9f2e-c0d6-40f9-b87f-670f9dc3c761,SOFT ROBOTICS,2169-5172,2169-5180,21695172,21695180,21100779064,Soft Robotics,SAGE Publications Ltd,21695172,21695180
b797d469-45da-41c2-bf8a-25a6ed60d7ff,SOCIOLOGICAL METHODS & RESEARCH,0049-1241,1552-8294,00491241,15528294,18091,Sociological Methods and Research,SAGE Publications Inc.,00491241,15528294
077b8a61-6c89-42fc-a4de-a095235c4070,AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS,0002-9092,1467-8276,00029092,14678276,69623,American Journal of Agricultural Economics,John Wiley & Sons Inc.,00029092,14678276
0888ad67-4c66-42dd-9cf9-bb6222441bc9,ANNALS OF LABORATORY MEDICINE,2234-3806,2234-3814,22343806,22343814,21100199857,Annals of Laboratory Medicine,Korean Society for Laboratory Medicine,22343806,22343814
09eef895-dce1-4f39-adac-63129766206b,ASN NEURO,1759-0914,1759-0914,17590914,17590914,19700174928,ASN Neuro,Taylor and Francis Ltd.,,17590914
0ae7dbf0-36a7-468c-a2b5-6ebd9a5c6357,YOUTH VIOLENCE AND JUVENILE JUSTICE,1541-2040,1556-9330,15412040,15569330,5700164300,Youth Violence and Juvenile Justice,SAGE Publications Inc.,15412040,15569330
2dc61eab-b836-461c-9c6c-b161ebe25546,WORK EMPLOYMENT AND SOCIETY,0950-0170,1469-8722,09500170,14698722,19251,"Work, Employment and Society",SAGE Publications Ltd,09500170,14698722
584b0f45-af52-433a-a156-f4708195a753,TRENDS IN HEARING,2331-2165,2331-2165,23312165,23312165,21100327967,Trends in Hearing,SAGE Publications Inc.,,23312165
5b712e71-9d5e-4749-8b4f-a93aab01805d,THEORY CULTURE & SOCIETY,0263-2764,1460-3616,02632764,14603616,18699,"Theory, Culture and Society",SAGE Publications Ltd,02632764,14603616
8e11020a-cff7-412a-8b5b-34330a943155,ADMINISTRATION & SOCIETY,0095-3997,1552-3039,00953997,15523039,16032,Administration and Society,SAGE Publications Inc.,00953997,15523039
8f7e64be-ef5a-4280-9010-a5cecb828848,TRAUMA VIOLENCE & ABUSE,1524-8380,1552-8324,15248380,15528324,13124,"Trauma, Violence, and Abuse",SAGE Publications Ltd,15248380,15528324
903e8bd0-6258-437c-9fe0-ee3ba342d5d9,3D PRINTING AND ADDITIVE MANUFACTURING,2329-7662,2329-7670,23297662,23297670,21100779062,3D Printing and Additive Manufacturing,SAGE Publications Ltd,23297662,23297670
ad029768-fbf4-41d1-96b6-446398adb2b9,TOURISM ECONOMICS,1354-8166,2044-0375,13548166,20440375,16543,Tourism Economics,SAGE Publications Inc.,13548166,20440375
c00139d2-cba6-4ae3-aa2d-29ac64551b31,VETERINARY PATHOLOGY,0300-9858,1544-2217,03009858,15442217,19538,Veterinary Pathology,SAGE Publications Ltd,03009858,15442217
de624edf-a510-44f7-a177-a8dad11b4c65,THERAPEUTIC ADVANCES IN NEUROLOGICAL DISORDERS,1756-2856,1756-2864,17562856,17562864,19700174913,Therapeutic Advances in Neurological Disorders,SAGE Publications Ltd,17562856,17562864
f897522b-6a9f-4baf-90cc-1e95c1838199,THYROID,1050-7256,1557-9077,10507256,15579077,26727,Thyroid,SAGE Publications Ltd,10507256,15579077
0a9550d1-fc68-4289-88d2-e5570e63a6b8,BEHAVIOR GENETICS,0001-8244,1573-3297,00018244,15733297,21741,Behavior Genetics,Springer,00018244,15733297
0b95a0fa-06f8-4e06-aaf6-494da68928a0,ASIAN PACIFIC JOURNAL OF ALLERGY AND IMMUNOLOGY,0125-877X,2228-8694,0125877X,22288694,20667,Asian Pacific Journal of Allergy and Immunology,Allergy and Immunology Society of Thailand,0125877X,22288694
0cab4611-5a03-4f79-974d-a036a17e4995,CHEMELECTROCHEM,2196-0216,2196-0216,21960216,21960216,21100399828,ChemElectroChem,John Wiley and Sons Ltd,,21960216
0e340fd4-7307-438d-b4b4-b4946487d9df,CLINICAL LUNG CANCER,1525-7304,1938-0690,15257304,19380690,29265,Clinical Lung Cancer,Elsevier Inc.,15257304,19380690
1203ab32-75f9-4d87-8f5e-3d013073f3ce,BATTERIES & SUPERCAPS,NA,2566-6223,no data,25666223,21101023387,Batteries and Supercaps,Wiley-VCH Verlag,,25666223
132fffef-cdad-4551-bbb5-d9a04005d6bd,ASTIN BULLETIN-THE JOURNAL OF THE INTERNATIONAL ACTUARIAL ASSOCIATION,0515-0361,1783-1350,05150361,17831350,6400153171,ASTIN Bulletin,Cambridge University Press,05150361,17831350
12e80484-9ea4-44a7-9d2d-c27f7079a45a,COMMUNICATIONS IN NUMBER THEORY AND PHYSICS,1931-4523,1931-4531,19314523,19314531,21100201020,Communications in Number Theory and Physics,"International Press, Inc.",19314523,19314531
135d5dc4-5381-431d-af09-bbe64887e8d6,CLINICAL RESEARCH IN CARDIOLOGY,1861-0684,1861-0692,18610684,18610692,3100147501,Clinical Research in Cardiology,Springer Science and Business Media Deutschland GmbH,18610684,18610692
13a65fdb-caea-4e3d-beea-95da5f5d5757,CATALYSIS SCIENCE & TECHNOLOGY,2044-4753,2044-4761,20444753,20444761,21100240500,Catalysis Science and Technology,Royal Society of Chemistry,20444753,20444761
1451b0d2-617c-4934-9ebf-20fbe9860fb8,ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,0066-4804,1098-6596,00664804,10986596,19615,Antimicrobial Agents and Chemotherapy,American Society for Microbiology,00664804,10986596
1474e933-e272-484f-a068-6d4c6fed617b,ASIA-PACIFIC JOURNAL OF OPHTHALMOLOGY,NA,2162-0989,no data,21620989,21100451398,Asia-Pacific Journal of Ophthalmology,Elsevier B.V.,,21620989
179d6eea-89f9-4d6a-93f0-bc3107f91f57,BIOMASS CONVERSION AND BIOREFINERY,2190-6815,2190-6823,21906815,21906823,21100466851,Biomass Conversion and Biorefinery,Springer Verlag,21906815,21906823
1810e950-a07b-4526-bf11-a886b95cb8c0,BEHAVIOURAL BRAIN RESEARCH,0166-4328,1872-7549,01664328,18727549,14285,Behavioural Brain Research,Elsevier B.V.,01664328,18727549
18dae74a-5dc9-4ac5-83b7-3ccf823c8774,CLEAN TECHNOLOGIES AND ENVIRONMENTAL POLICY,1618-954X,1618-9558,1618954X,16189558,130111,Clean Technologies and Environmental Policy,Springer Science and Business Media Deutschland GmbH,1618954X,16189558
1bfd6abc-bb61-40e3-89d6-3fee573e4620,CLINICAL JOURNAL OF SPORT MEDICINE,1050-642X,1536-3724,1050642X,15363724,19818,Clinical Journal of Sport Medicine,Lippincott Williams and Wilkins,1050642X,15363724
1c114e30-49ed-471e-b3b8-667e205a02c0,COATINGS,NA,2079-6412,no data,20796412,21100872725,Coatings,Multidisciplinary Digital Publishing Institute (MDPI),,20796412
204ae17c-0f14-422e-bccc-be8695aabc3b,CHINESE JOURNAL OF MECHANICAL ENGINEERING,1000-9345,2192-8258,10009345,21928258,19806,Chinese Journal of Mechanical Engineering (English Edition),KeAi Communications Co.,10009345,21928258
25852363-6fd5-4f9e-9301-f20eac358392,BIOESSAYS,0265-9247,1521-1878,02659247,15211878,13174,BioEssays,John Wiley & Sons Inc.,02659247,15211878
27664aa6-56cc-42e2-a1bf-a38e0a2791b1,ANATOMICAL RECORD-ADVANCES IN INTEGRATIVE ANATOMY AND EVOLUTIONARY BIOLOGY,1932-8486,1932-8494,19328486,19328494,15300154803,Anatomical Record,John Wiley and Sons Inc,19328486,19328494
0d87add1-94d5-44ed-9d00-7363cdd1879c,BEHAVIORAL DISORDERS,0198-7429,2163-5307,01987429,21635307,21996,Behavioral Disorders,SAGE Publications Ltd,01987429,21635307
28e6ffd9-3f8f-442f-8c7b-a69238247e29,ANALYTICAL METHODS,1759-9660,1759-9679,17599660,17599679,19700175229,Analytical Methods,Royal Society of Chemistry,17599660,17599679
29e42025-46c8-4e6e-927f-670d22b88b58,BIOCHEMICAL ENGINEERING JOURNAL,1369-703X,1873-295X,1369703X,1873295X,16849,Biochemical Engineering Journal,Elsevier B.V.,1369703X,1873295X
2bc7ff9b-c5cb-448e-8616-409a5bad0056,AUSTRALIAN AND NEW ZEALAND JOURNAL OF PSYCHIATRY,0004-8674,1440-1614,00048674,14401614,14250,Australian and New Zealand Journal of Psychiatry,SAGE Publications Ltd,00048674,14401614
2db17be9-078b-4077-95f1-8ddff5674836,CHILD CARE HEALTH AND DEVELOPMENT,0305-1862,1365-2214,03051862,13652214,14561,"Child: Care, Health and Development",John Wiley and Sons Inc,03051862,13652214
2e01e23a-8630-4c79-b6f6-387f5493542b,BIOPROCESS AND BIOSYSTEMS ENGINEERING,1615-7591,1615-7605,16157591,16157605,15419,Bioprocess and Biosystems Engineering,Springer Science and Business Media Deutschland GmbH,16157591,16157605
2e4ea0d4-f3d8-4240-b970-db711a29b5ea,CLIMATE DYNAMICS,0930-7575,1432-0894,09307575,14320894,12172,Climate Dynamics,Springer Verlag,09307575,14320894
2f27350f-9652-4412-81db-f5ee4140167d,CHEMISTRY-A EUROPEAN JOURNAL,0947-6539,1521-3765,09476539,15213765,23392,Chemistry - A European Journal,John Wiley and Sons Inc,09476539,15213765
30db75f1-c4bc-4131-8cd0-ae5680d939b6,CHILDREN AND YOUTH SERVICES REVIEW,0190-7409,1873-7765,01907409,18737765,24482,Children and Youth Services Review,Elsevier Ltd,01907409,
333a51e3-ad38-447b-b871-57078d350074,CHINESE JOURNAL OF PHYSICS,0577-9073,0577-9073,05779073,05779073,12966,Chinese Journal of Physics,Elsevier B.V.,05779073,
34dbc125-599b-4dc8-a1b4-04001c7a0eb0,CELLULAR SIGNALLING,0898-6568,1873-3913,08986568,18733913,18487,Cellular Signalling,Elsevier Inc.,08986568,18733913
39ade93d-06df-42ab-991e-c09adf331f91,CHEMICO-BIOLOGICAL INTERACTIONS,0009-2797,1872-7786,00092797,18727786,24652,Chemico-Biological Interactions,Elsevier Ireland Ltd,00092797,18727786
3a2099f9-12ac-4753-af59-b17295be7c97,BRITISH JOURNAL OF POLITICS & INTERNATIONAL RELATIONS,1369-1481,1467-856X,13691481,1467856X,130158,British Journal of Politics and International Relations,SAGE Publications Inc.,13691481,1467856X
3027923e-d025-4541-bbe2-921519978f1e,COMPLEMENTARY THERAPIES IN MEDICINE,0965-2299,1873-6963,09652299,18736963,21172,Complementary Therapies in Medicine,Elsevier Ltd,09652299,18736963
012b98b4-3348-4ba8-be53-986b939507e7,CLINICAL ANATOMY,0897-3806,1098-2353,08973806,10982353,29301,Clinical Anatomy,Wiley-Liss Inc.,08973806,10982353
0ba647cf-4a41-4f18-9e31-d822ee2e9186,CLINICAL TRANSPLANTATION,0902-0063,1399-0012,09020063,13990012,21038,Clinical Transplantation,Wiley-Blackwell Publishing Ltd,09020063,13990012
0e50f30a-1b27-4dcd-9dc5-0816f7fc9c3f,CANNABIS AND CANNABINOID RESEARCH,2578-5125,2378-8763,25785125,23788763,21100892509,Cannabis and Cannabinoid Research,SAGE Publications Ltd,,23788763
2c8d3050-8511-4742-99ee-e04ba0b880fb,COLORATION TECHNOLOGY,1472-3581,1478-4408,14723581,14784408,29437,Coloration Technology,Wiley-Blackwell,14723581,14784408
37540296-a0fb-4aac-9655-e74273f7f966,CLINICAL & TRANSLATIONAL IMMUNOLOGY,NA,2050-0068,no data,20500068,21100854855,Clinical and Translational Immunology,John Wiley & Sons Inc.,,20500068
446f2f7d-8830-451a-92e4-64f393408037,ASTROBIOLOGY,1531-1074,1557-8070,15311074,15578070,13090,Astrobiology,SAGE Publications Ltd,15311074,15578070
468758e9-6c3a-48d9-b19c-38eda3df5dbb,ASIAN JOURNAL OF ANDROLOGY,1008-682X,1745-7262,1008682X,17457262,27642,Asian Journal of Andrology,Wolters Kluwer Medknow Publications,1008682X,17457262
4796196c-e4c3-4e9b-b373-fa5ad284ccff,BMC GERIATRICS,NA,1471-2318,no data,14712318,28558,BMC Geriatrics,BioMed Central Ltd,,14712318
482ef2ca-1839-4c4e-973b-205abd71b209,BIOETHICS,0269-9702,1467-8519,02699702,14678519,22258,Bioethics,John Wiley and Sons Inc,02699702,14678519
490ab360-53e3-4165-8ddb-982689feb630,COGNITIVE SCIENCE,0364-0213,1551-6709,03640213,15516709,12874,Cognitive Science,John Wiley and Sons Inc,03640213,15516709
49f6a953-e72a-44f3-bb11-c2ee8d534e7b,ANNALS OF CARDIOTHORACIC SURGERY,2225-319X,2304-1021,2225319X,23041021,21100817408,Annals of Cardiothoracic Surgery,AME Publishing Company,2225319X,23041021
3622d9aa-8feb-4ff5-90c4-bd94764f50d8,COMPETITION & CHANGE,1024-5294,1477-2221,10245294,14772221,21100255381,Competition and Change,SAGE Publications Inc.,10245294,14772221
af92f472-0ab6-4169-8318-9a0862720e66,COMPUTER GRAPHICS FORUM,0167-7055,1467-8659,01677055,14678659,25023,Computer Graphics Forum,Wiley-Blackwell Publishing Ltd,01677055,14678659
4a933a07-f22d-49e2-a363-2624d008c50b,BMC ZOOLOGY,NA,2056-3132,no data,20563132,21100874339,BMC Zoology,BioMed Central Ltd,,20563132
4c9104dc-df09-4351-bdfb-43abe178b326,AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY,0091-0562,1573-2770,00910562,15732770,16925,American Journal of Community Psychology,John Wiley and Sons Inc,00910562,15732770
4f1b25b2-da5d-4691-8c43-e00b8dd5d98d,CARTILAGE,1947-6035,1947-6043,19476035,19476043,21100197977,Cartilage,SAGE Publications Inc.,19476035,19476043
50f185d2-3558-49cc-96be-7e68949cf74a,COMMUNICATION & SPORT,2167-4795,2167-4809,21674795,21674809,21100830505,Communication and Sport,SAGE Publications Ltd,21674795,21674809
5110a7c0-49a9-41b8-b091-8ea6532e8ec8,ASIA PACIFIC VIEWPOINT,1360-7456,1467-8373,13607456,14678373,13490,Asia Pacific Viewpoint,Wiley-Blackwell Publishing Ltd,13607456,14678373
527a4a0d-dc97-4c2c-9481-e77a33d4952a,ALPINE BOTANY,1664-2201,1664-221X,16642201,1664221X,19700186870,Alpine Botany,Springer Science and Business Media Deutschland GmbH,16642201,1664221X
527ad5fc-0d9b-4b93-8143-bbfe7d2e023b,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,0002-9637,1476-1645,00029637,14761645,21787,American Journal of Tropical Medicine and Hygiene,American Society of Tropical Medicine and Hygiene,00029637,14761645
